,"Cultivo_de_cereales,_oleaginosas_y_forrajeras","Cultivo_de_hortalizas,_legumbres,_flores_y_plantas_ornamentales",Cultivo_de_frutas_y_nueces,Cultivos_industriales,Produccion_de_semillas,"Cria_de_ganado_y_produccion_de_leche,_lana_y_pelos",Produccion_de_granja,Servicios_agropecuarios,Caza,Silvicultura_y_extraccion_de_madera,Pesca,"Extraccion_de_petroleo,_gas,_carbon_y_uranio",Extraccion_de_minerales_metaliferos,Extraccion_de_otros_minerales,"Matanza_de_animales,_conservacion_y_procesamiento_de_carnes",Elaboracion_y_conservacion_de_pescado_y_productos_de_pescado,"Elaboracion_y_conservacion_de_frutas,_legumbres_y_hortalizas",Aceites_y_subproductos_oleaginosos,Productos_lacteos,Molienda_de_trigo_y_de_otros_cereales,Alimentos_balanceados,Productos_de_panaderia,Azucar,"Cacao,_chocolate_y_productos_de_confiteria",Pastas_alimenticias,Otros_productos_alimenticios,Bebidas_alcoholicas,Produccion_vitivinicola,Cerveza_y_malta,"Gaseosas,_agua_mineral_y_otras_bebidas_no_alcoholicas",Productos_de_tabaco,"Fibras,_hilados_y_tejeduria_de_productos_textiles",Acabado_de_productos_textiles,Fabricacion_de_productos_textiles,Tejidos_de_punto,"Prendas_de_vestir,_terminacion_y_tenido_de_pieles",Curtido_y_terminacion_de_cueros,Marroquineria_y_talabarteria,Calzado_y_sus_partes,Aserraderos,Madera_y_sus_productos,Celulosa_y_papel,Papel_y_carton_ondulado_y_envases_de_papel_y_carton,Productos_de_papel_y_carton,"Edicion_de_libros,_folletos,_grabaciones_y_otras_ediciones",Edicion_de_periodicos_y_revistas,Impresiones_y_reproduccion_de_grabaciones,Refinacion_de_petroleo,Quimica_basica,Fertilizantes_y_plaguicidas,Materias_primas_plasticas_y_caucho_sintetico,Pinturas_y_barnices,Productos_medicinales,"Jabones,_detergentes_y_cosmeticos",Otros_productos_quimicos,Fibras_sinteticas_manufacturadas,"Cubiertas,_camaras_y_recauchutado_de_cubiertas",Productos_de_caucho,Productos_de_plastico,Vidrio_y_productos_de_vidrio,Productos_de_ceramica_refractaria_y_no_refractaria_para_uso_no_estructural,Arcilla_y_ceramica_no_refractaria_para_uso_estructural,"Cemento,_cal_y_yeso","Articulos_de_hormigon,_cemento_y_yeso",Industrias_basicas_de_hierro_y_acero,Metalurgia_de_no_ferrosos,Fundicion_de_metales,"Estructuras_metalicas,_tanques,_depositos_y_generadores_de_vapor","Forja,_laminado_y_tratamiento_de_metales",Articulos_de_cuchilleria_y_ferreteria_y_herramientas_de_mano,Otros_productos_metalicos,"Motores,_turbinas,_bombas_y_compresores","Engranajes,_hornos,_elevadores_y_otras_maquinarias_de_uso_general",Tractores_y_maquinaria_agricola,Otra_maquinaria_de_uso_especial,Aparatos_de_uso_domestico,Maquinas_de_oficina_e_informatica,"Motores,_generadores_y_transformadores_electricos",Aparatos_de_control_y_distribucion_de_energia_electrica,Hilos_y_cables_aislados,Acumuladores_y_pilas,Lamparas_electricas_y_equipos_de_iluminacion,"Tubos_y_transmisores_de_radio,_TV_y_telefonia",Receptores_de_radio_y_TV,"Instrumentos_medicos,_opticos_y_de_precision_y_relojes",Vehiculos_automotores,Carrocerias_y_remolques,Autopartes,"Buques,_locomotoras_y_aeronaves","Motocicletas,_bicicletas_y_otros_tipos_de_transportes",Muebles_y_colchones,Otras_industrias_manufactureras,Electricidad,Gas,Agua,Construccion,Comercio_mayorista,Comercio_minorista,Hoteles,Restaurantes,Transporte_terrestre_de_pasajeros,Transporte_terrestre_de_carga,Transporte_por_tuberias,Transporte_maritimo,Transporte_aereo,Actividades_de_transporte_complementarias,Correos,Telecomunicaciones,Instituciones_Financieras,Seguros,Servicios_a_las_empresas_y_profesionales,Actividades_inmobiliarias,Administracion_publica_y_defensa_y_planes_de_la_seguridad_social_de_afiliacion_obligatoria,Ensenanza_publica,Ensenanza_privada,Salud_humana_publica,Salud_humana_privada,Servicios_veterinarios,Servicios_sociales,Servicios_de_saneamiento,Actividad_de_asociaciones,"Servicios_de_cine,_radio_y_television","Servicios_personales,_de_reparacion,_actividades_deportivas_y_de_esparcimiento",Servicio_domestico,DEMANDA_INTERMEDIA,BIENES,SERVICIOS,X,C_HOG,T_HOG,SUBTOTAL_HOGARES,C_ONG,C_GOB,C_TOT,IBIF,VARSTOCK,I_TOT,DF_TOT,D_TOT,CIFFOB,D_TOTAJU
Hilos_y_cables_aislados,195.6793623,19.82804536,13.32597569,33.11382477,10.12321383,84.08339226,38.98187507,93.20955416,0.534299016,9.010855463,13.75037751,0.003596136,0.003599487,0.000701591,1919.329339,0,245.813065,81.70518874,0,156.9477886,138.4549933,1084.998997,152.4256765,344.7992241,475.1156919,286.7216005,14.76181206,686.3662639,0,328.9963498,238.2027485,1136.067959,193.9565293,318.3607971,159.3067032,946.6742932,878.9251566,56.44799883,0,163.0293768,737.3860799,490.9360912,526.1357286,262.5966615,0,549.6281491,1099.022448,26.22856875,315.602652,267.6084661,102.5801958,451.7283999,469.5693949,350.6350153,138.7145007,11.40227973,267.3980909,0,2715.284966,16.92062145,348.1847004,376.5185119,97.69972946,802.994141,2902.575656,10240.6721,255.1348887,2041.828997,409.244921,610.6218116,2098.692911,278.0658165,2868.702607,622.1144691,124.5749409,5214.940851,0,12568.86917,2998.77245,18421.36082,3270.696274,1721.848422,1464.059935,224.9455945,1952.977776,11419.45658,438.2471159,1278.028995,685.3149309,92.01661,831.2244289,100.6663443,29129.93296,4.03E-05,0.000177063,232007.5031,22.28093409,36.98380609,2.068668412,101.1611733,0,8.97E-05,0.003833215,0,0,0.007197523,0,57126.63697,0,0,8.599191468,0.003316038,715.0200822,225.428218,473.1340399,82.37048019,0,0,0,0,34.36176665,0,24.47432201,0,426069.4574,56654.84984,0,56654.84984,2478.560991,0,2478.560991,0,0,2478.560991,264.5338297,36491.91776,36756.45159,95889.86242,521959.3198,0,521959.3198
Acumuladores_y_pilas,19099.87008,1733.490766,1252.294597,3008.86619,849.8845313,6894.424661,566.9091527,5977.405926,62.49781606,734.2385883,42.45596133,8.804836443,1.018350712,5.417554004,10.07959782,30.97550271,6.44009584,7.144292852,2.115498409,16.02173554,5.664948556,2.788133027,5.212028101,8.095838216,3.827293214,14.10343977,1.41888608,15.39598154,7.20623182,5.606774073,14.75059649,7.050169288,7.823816079,11.90460985,8.636494715,15.09083739,11.0251732,0.545485655,10.52686309,3.736552278,12.81395389,17.80924197,13.19227946,13.92486293,1.806119734,9.967800563,8.920280362,0,3.769973218,7.628021617,0.288056897,21.26805124,12.68344069,10.24552813,10.21063993,6.482752389,7.163314762,7.081189776,25.0955579,7.499959631,9.489242566,0.604992294,6.673737107,4.011414813,65.78335778,483.7092774,6.973007077,521.5796204,15.83423224,15.15193344,421.9861918,1761.410332,1093.645201,1196.81714,1240.592607,2878.436543,210.4096506,5455.893074,377.7462014,710.5471976,53198.71917,407.911714,2596.805,867.349795,4560.057239,20701.39024,18.63931461,60.64579679,3021.119825,1.692424824,18.00328303,4.776879621,88.30406756,1.896257839,7.416749792,50881.60881,4403.123421,7307.947765,96.57865077,4152.330233,0.228717442,15.18642916,0.157242716,1.086958199,17.43706673,49.21675269,4.571081524,10834.82109,0,41.34229426,298.6627828,0.135289581,5638.681175,390.9530998,751.5863393,37.3779216,26.67384611,0,3.504247083,50.09187718,67.81120336,12.65248001,19.16718934,0,227803.5736,58877.41054,0,58877.41054,107209.2633,11.08280209,107220.3461,0,0,107220.3461,118742.8911,17598.68238,136341.5735,302439.3302,530242.9038,0,530242.9038
Lamparas_electricas_y_equipos_de_iluminacion,153.4347301,239.9015692,21.48020394,36.93837481,17.83979293,1273.787698,463.9898627,24.78639045,0.26461283,12.63695244,639.6644682,384.3243119,1.125854276,0.41463091,760.5400988,127.0227716,86.92585025,31.8866453,139.7435833,70.01657776,54.68498026,402.9787374,58.87219735,88.71341369,187.8048375,114.3483411,0,270.9193109,0,101.2833442,39.70679161,464.4016274,76.01233176,111.8898075,66.70952202,260.3533531,375.8509327,0,32.86879097,64.39304265,162.0353357,181.6400256,10.99655779,99.48785721,0,201.2833242,461.8397578,68.26495576,0,88.92836682,48.56708432,60.41260796,147.7097896,37.60811607,55.27203192,10.75517334,93.75345513,204.0481475,616.6653938,16.76873958,92.49924484,153.1375168,38.99785156,315.8745663,721.8579867,73.1334038,147.0833184,188.7201636,137.4324409,60.59370969,0,0.80845706,149.8411461,148.702273,0.836026472,1.91628498,0,3.285774247,0,0,41.70504086,1612.057746,0,1.495073496,34.78323002,84.7459263,46.90808909,329.3815731,3.836285982,42.54658147,67.2223372,0,7466.879901,0.006321953,0.056182908,84598.57572,26265.40802,63313.68698,634.6561504,12015.23779,0,0.139357332,0.102398423,0.032015045,0,0.356125163,0,288.4438179,0,0,27921.28785,0,3115.526212,904.0075354,1830.444795,357.6133457,0,49.50743448,104.4497801,0,35297.35325,0,994.860589,0,279482.5867,18472.41369,0,18472.41369,25741.66442,0,25741.66442,0,0,25741.66442,281.5123276,33815.98708,34097.49941,78311.57752,357794.1642,0,357794.1642
"Tubos_y_transmisores_de_radio,_TV_y_telefonia",16.64067922,3.39888949,3.552071105,4.33451673,1.89812007,169.0368178,30.57306957,2.805220607,0.023344883,23.88298153,35.56775137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12268.02565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.396321,0,0,0,453.7555187,2661.737962,0,0,12256.60713,898.891412,10432.24656,7777.768056,1116.400828,0,0,78677.45358,1728.208542,7164.438287,0,0,0,4974.030036,0,0,0,0,0,0,55031.96885,1265.172097,2097.945845,0,0,0,0,0,0,0,0,0,57701.15142,0,0,0,0,0,0,0,0,0,0,0,0,38519.73999,10712.39831,798.9860607,0,306930.0359,15651.33005,0,15651.33005,51808.81214,0,51808.81214,0,0,51808.81214,345002.766,28441.72845,373444.4945,440904.6367,747834.6726,0,747834.6726
Receptores_de_radio_y_TV,12.42308458,2.756362454,1.654311961,3.073954255,1.521315676,25.0280644,2.877606049,2.112106898,0.019449473,5.427493331,6.684598944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12458.51994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.0559565,0,194.5518785,0,7309.164693,0,0,0,3.967718687,0,0,0,7427.823949,311.9086275,67886.90428,18.51148042,0,0,0,0,4539.445368,0,0,0,912.2890268,3592.482845,6894.668361,0,0,0,0,0,0,0,0,0,148.6653152,0,0,0,0,73.91075584,0,0,0,0,0,0,0,937.2924744,83.01587164,13422.86454,0,126382.6214,72033.15108,0,72033.15108,273228.0594,0,273228.0594,0,0,273228.0594,153840.7405,29420.60299,183261.3435,528522.554,654905.1754,0,654905.1754
"Instrumentos_medicos,_opticos_y_de_precision_y_relojes",58.97560764,15.27175936,10.57108333,16.5321147,8.185151851,33.49266665,17.05666152,40.334379,0.113100161,17.31500848,35.49801459,0.230524484,0.012560423,0.055805667,12.24688574,2.364339407,11.84876643,0.084458338,0.163282028,4.365719642,1.345935089,7.815780269,8.068870756,2.431881656,5.188690471,3.43637436,0.258658554,3.736623971,0.015434566,7.183025825,4.186198558,12.63951049,2.309753639,3.385272358,2.495720195,4.329771281,2.647184805,0.127587639,2.855671185,6.843135452,10.08621408,3.42976818,5.691366937,3.765702058,45.40870118,84.47358282,222.3177069,1.463432097,0.057218311,1.691840799,4.076224074,1.828052453,981.3561672,214.9433932,0.076592221,1.156485175,1.161784612,1.417765744,15.74180317,1.690603664,0.060871494,11.08069076,0.092833425,113.1688544,16.02058111,3.53514718,1.638176511,4079.314214,5.143853503,1.910297601,0.095792809,507.7108259,2869.367668,1425.34624,1642.264372,5155.839154,0.002319554,0.036596523,0.02814445,0.832941714,288.9804628,0.025022585,1.221354065,37.3167901,30064.48119,149.5704384,1800.086012,30.24002032,4067.619321,925.3886575,7.083599544,207.731834,1.913217906,0.01787975,628.381579,23233.78793,18995.48105,31536.67118,0.320822979,3.407906938,0.102969123,0.205899359,0.002604852,0.010329759,0.166320137,0.782616691,0.065845145,0.498864854,1.031809629,0.390268776,705.4850233,0.001504897,9815.361314,1614.999127,3360.932774,15918.23927,82155.10942,1447.728446,6961.631293,0.397071249,16177.8857,0.28777215,11250.72633,0,279193.1118,59867.80853,0,59867.80853,114223.0184,84.04744786,114307.0658,0,0,114307.0658,113868.7563,-20301.87706,93566.87919,267741.7535,546934.8653,0,546934.8653
Vehiculos_automotores,15401.21985,2099.870947,1898.387923,2601.843339,772.8694676,10886.2195,1869.293956,3315.607496,249.5914929,638.0622478,70.43597744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.33707632,0,0,0,194.8051509,1153.768127,352.9039357,148.5395685,386.6006481,1016.564353,304.9144804,9.082551486,326.8378388,0,0,0,0,221.595683,130.0760125,388.2928963,1180.583167,0,0,0,0,0,0,0,0,0,0,0,0,1021.151999,482.512207,0,440.5005085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390221.8323,747.1270039,38001.52612,47.76626743,441.0014788,0,0,0,0,0,0,15602.80726,37080.62107,0,0,109457.0963,174371.3575,0,0,0,30000,6973.470896,0,0,0,1238.092074,0,55795.2628,478.8754215,1010.935008,1095.54316,0,0,0,8827.092054,26825.78885,0,440193.4363,0,1386004.1,2439958.555,0,2439958.555,799819.0886,0,799819.0886,0,0,799819.0886,2120546.587,0,2120546.587,5360324.231,6746328.331,0,6746328.331
Carrocerias_y_remolques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.5551333,0,0,0,0,0,0,0,0,0,0,0,68100.93214,65518.51005,5332.417791,0,0,0,0,0,0,0,1179.026166,0,0,0,0,0,11.05645262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140274.4977,14357.20693,0,14357.20693,0,0,0,0,0,0,498779.0121,33730.1433,532509.1554,546866.3624,687140.8601,0,687140.8601
Autopartes,10304.73635,1408.236765,1271.116521,1743.968802,519.8457317,7979.261962,1254.923765,2216.888204,166.3963755,428.8260907,47.7221406,9.24E-06,4.34E-06,4.59E-06,0,0,0,0,0,0,0,0,0,0,0,0,21.55805088,0,0,0,129.8701006,769.1787514,235.2692904,99.02637902,257.7337654,677.7095686,203.2763203,6.055034324,217.8918925,0,2.125726106,0.305744955,1.465753593,475.9576563,86.71734163,259.0100039,787.3097222,0,0.596429498,0,0,2.566730687,501.3121555,177.8781997,0,18.92835083,0,0,2.96690837,680.9097992,388.1649635,0,293.6670057,2.945098077,11.17223886,84.89498938,1.173629187,124.4844206,2.75976349,2.517442739,17.58769525,15.11127567,6477.436122,591.7424152,47.04643237,457.2468547,0,5.710683834,5.139283989,37.23943938,22.7897733,14.42962195,320.8763012,16.90855209,464.2892698,303985.2152,9711.132594,136723.4359,1830.495662,2010.837695,1.510869153,0.843615078,4.34E-06,0,17.12265611,44276.26026,12541.00375,27252.59017,0,0,149442.3844,265423.5427,4.34E-06,6184.347476,0,0,1315.647264,0,0,0,1229.204172,0.00075292,63863.98271,319.4201753,674.3029026,732.2667916,0,0,5.51434351,5884.728036,12801.54678,1.43302534,293462.2909,0,1382053.937,447267.2859,28.09147104,447295.3774,703625.3717,42.05006645,703667.4217,0,0,703667.4217,110361.0576,188353.2079,298714.2656,1449677.065,2831731.001,0,2831731.001
"Buques,_locomotoras_y_aeronaves",20429.98324,0,152.1979923,73.13083246,0,0,0,0,0,0,72231.90665,0,0.002606068,0,0,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16914.15967,0,0,0,0,0,0,0,10000,10000,0,0,0,0.024762001,0,6003.706078,0,70000,0,0,0,0,0,0,50377.43618,0,0,0,0,0,0,0,0,1.986875711,20007.26036,0,294191.7952,125107.0078,0,125107.0078,17190.6278,0,17190.6278,0,0,17190.6278,102050.7235,-24007.09132,78043.63213,220341.2677,514533.063,0,514533.063
"Motocicletas,_bicicletas_y_otros_tipos_de_transportes",629.6046329,165.4922755,102.2118288,310.5040734,72.35330821,149.2089343,20.28682654,244.1674563,0.137116784,7.826347698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.767601622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.81234162,0,0,7969.254113,0,291.213179,0,0,0,0,0,0,0,0.007745491,448.2891864,0.004620697,0,0,0,0,47.93505115,0,0,0,0.544147389,0,8.811447933,0,0,0,0,0,0,0,0,0.023154641,0,0,10557.45539,13439.83974,0,13439.83974,123855.331,0,123855.331,0,0,123855.331,64346.32259,9577.554768,73923.87736,211219.0481,221776.5035,0,221776.5035
Muebles_y_colchones,114.3402367,25.36915315,16.74862797,28.74099775,14.00196492,124.5747382,26.48506131,19.43952011,0.17901008,10.21753196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98138.36186,4812.635336,0,81.74118877,0,54037.16453,964.3291191,0,0,0,475179.072,11161.35034,18387.14435,0,0,0,0,0,0,0,0,0,0,0,0,40730.41007,0.667470278,588.0115143,70.96063039,147.9922153,5.012692386,262.3645244,0,1375.398728,0,22356.34672,0.875824799,0,0,728679.9359,112115.6934,0,112115.6934,1032739.286,14931.68212,1047670.968,0,0,1047670.968,960676.9842,99331.19851,1060008.183,2219794.844,2948474.78,0,2948474.78
Otras_industrias_manufactureras,1149.528044,227.1641168,126.4043735,226.2850041,105.5629452,980.1584131,227.8781563,178.3616042,1.351015558,75.30984776,70.54579762,604.8192905,6.293781225,254.7753886,438.3510701,720.1632615,141.5791069,174.0333729,233.8433001,211.2496692,35.4526773,499.9499749,3.287914589,11401.84516,167.2645423,11.0543317,8.2404056,107.943411,267.1121988,381.1309512,3.151687,36.9682291,4.638008991,7.419720861,300.3859963,19489.24587,68.82501265,5177.829229,4.704008122,74.89952849,10.95535041,52.36105854,69.40500248,6.519568161,2385.033304,5839.081877,16226.74071,3.564177289,2.691910886,5.859681796,4.452920646,4.846032893,16.98968522,6.409711267,5.851652792,0.870231052,5.456658072,13.11449636,41.31397039,49.45385782,6.626321805,55.95454812,50.35261962,81.12826325,45.41817518,5.252703932,9.120798942,11.77585538,8.279073988,5.780447351,4.506699066,1.958296965,10.68491825,9.29724742,3.01816914,1.398836935,0.109126472,1.721731702,1.324092776,0.455565649,1.596908957,1.177220504,1.658199167,1.029802663,3.796190496,4.665904124,3.548890212,24.68257428,1745.328973,637.5503202,2600.360744,12131.51989,393.7357123,0.841433571,2.358757137,32106.30585,1213.573101,4360.503919,570.5474379,673.1701257,4.844318185,9.151925425,0.126305388,0.487279388,7.824750218,21.92230646,3.097771669,23.46975504,48.54284487,18.36070932,117547.5778,0,10480.04536,2656.29917,9393.834874,362.9747995,1856.728556,2.584829531,17507.86756,1488.929591,22882.57314,967.6135741,6706.732818,0,317739.6838,55110.99616,0,55110.99616,258629.5338,3487.955188,262117.489,0,0,262117.489,58802.42924,86001.66384,144804.0931,462032.5783,779772.2621,0,779772.2621
Electricidad,3330.025875,24395.2089,1017.694517,3522.307642,208.8333122,73591.68399,12375.11349,289.93212,2.6698587,1386.277247,1288.126927,57589.56339,9857.073096,44961.98074,48979.94911,5357.286677,15535.1558,32264.38432,28010.22702,32356.59012,4245.657878,44520.19164,1458.903815,7798.630037,10771.89912,12649.98027,794.9063736,12800.26504,10902.34146,19671.96089,4112.804143,48372.77064,5303.951818,9460.583674,7478.360592,13399.98854,8910.393164,721.2152268,12194.3048,15343.60688,26208.69612,32839.42932,15798.53243,8087.517894,1034.99825,4975.687681,17029.45579,27025.6778,61976.29281,8947.753634,29355.09642,3363.298554,9888.01855,9252.949173,6880.606964,8423.394127,6107.33923,6939.769179,83234.60958,11837.6065,8476.795531,31608.83448,29536.80689,5836.621057,78639.05691,53131.96887,21531.64699,4535.606692,5433.346116,5487.40672,18166.66349,4585.235725,7521.887372,4912.996113,5165.819039,4760.266513,73.46788131,2703.327301,1244.542797,3920.301886,7074.182595,1387.611136,2046.347567,1152.674117,3135.507724,20217.57674,3565.626176,29210.88949,2191.702904,996.4094088,22510.38034,5376.750852,1900836.748,2350.023324,110568.719,159549.8849,139561.4375,239080.9985,47421.51399,113555.5317,8919.087761,35991.46883,817.3851235,550.953933,53029.13054,43338.82342,3843.718581,44726.24033,45701.57909,13170.13378,139018.1146,30267.7893,280248.9933,40771.99811,21904.71839,22629.55527,55422.78282,1468.981473,4801.76964,12085.77257,71372.42688,18183.64913,119997.9526,0,5203765.67,11270.29923,0,11270.29923,1774032.269,0,1774032.269,0,0,1774032.269,0,-50.9773805,-50.9773805,1785251.591,6989017.261,0,6989017.261
Gas,1182.599675,262.3884044,173.2279254,297.2627622,144.8197033,1294.448314,875.8891873,201.0593193,1.85146776,105.6780213,60.22229305,4226.494057,1997.127189,4658.290459,28340.14333,1836.672835,22435.26101,26426.94003,15274.13253,7876.662667,1599.625853,37213.02636,19029.25717,2437.303346,3239.581501,4316.750437,995.8526196,5075.104933,6132.022177,5031.97697,939.1551909,11356.23087,10171.89462,2683.036522,2084.694137,1825.540689,7154.932534,62.19524424,1796.092818,574.885579,7391.923198,28264.08632,7931.634734,2959.826215,46.13645795,309.6903704,2023.921987,0,37407.43373,6458.58203,27358.32196,1658.583488,4020.566659,4984.449333,7016.255033,6380.869124,3785.490131,3936.314182,7316.304637,27342.55317,9175.224994,54543.72509,50759.47722,2609.434604,100960.064,17990.58106,10690.42683,914.7514663,3455.158392,2008.45952,7705.373792,1557.773625,1769.532391,2109.706813,959.0902277,2328.327446,34.65947995,437.8055597,150.3145616,1071.92485,3323.329563,569.2791671,461.1669627,503.4007823,734.4815738,11584.27503,233.2577926,8486.610649,410.8628002,288.5657973,1706.126348,1917.955143,0,0,5187.696989,180.4992642,8652.146402,14524.12096,26302.51332,60854.84851,22789.85884,18507.71497,51.62817419,34.80365258,3502.288125,2737.393011,1312.290119,2931.82298,3389.476427,672.2226172,14046.08694,4169.711083,40976.10949,9969.015218,6871.770533,9241.313834,28235.16669,352.8790116,2025.782979,1715.011518,7817.57699,6025.939501,12518.47911,0,1045030.564,0,0,0,1054297.968,0,1054297.968,0,0,1054297.968,0,0,0,1054297.968,2099328.532,0,2099328.532
Agua,442.1460168,98.10081158,64.76581962,111.1395082,54.14465803,483.9635747,218.1477389,75.17131882,0.692219957,39.51050994,52.23476406,321.4259799,0,406.2582071,2714.128605,1394.690933,634.0964643,682.9193187,548.1663593,409.1513365,87.72155624,7097.752448,646.3053315,640.7636974,1708.039954,508.3098115,173.1510803,1045.706652,1574.131537,9190.511016,73.18527923,2564.692604,1626.691342,413.5761048,670.483391,1696.038911,853.8250232,97.58748817,936.7389706,199.9189878,542.8579364,723.4311774,842.6660681,505.4046018,165.0314943,652.7460198,2101.534499,1127.176728,2237.328293,301.3005207,5233.861702,640.4362813,2298.703362,2105.505267,507.0056692,350.3106514,84.47426041,797.8458824,2339.410893,303.344065,532.9625498,629.6997068,228.3958756,936.7579914,872.2208033,852.2074599,609.5729624,47.64582722,251.2094268,657.5098928,1577.410485,342.3218099,580.3714324,176.5948309,799.5158443,527.2334586,11.48499065,240.5385547,160.4968253,129.773796,364.7367545,294.6391096,250.8057637,128.7190322,345.7849674,311.0602398,207.1907451,1354.219739,339.7397543,57.51034353,2622.174934,796.9677212,1395.63887,151.4765082,4754.685214,9429.93476,20587.27275,34172.52169,17784.79302,20215.07797,1960.405429,4537.970596,0,421.5334923,1.249915604,13644.38296,208.6239431,999.3442844,10169.46457,2132.886748,55051.78812,8429.558795,27134.00416,11961.81433,14522.95174,4422.587834,13641.91684,322.7870512,2507.775896,5841.559551,49900.44453,4674.573465,39511.63989,0,462144.4993,0,0,0,842497.4581,0,842497.4581,0,0,842497.4581,0,0,0,842497.4581,1304641.957,0,1304641.957
Construccion,101145.4034,1924.529759,2598.299317,10941.08903,267.8703346,130386.1167,4730.310229,371.8957152,3.424625773,195.4706873,0.439525234,90847.88405,8799.742944,36327.65652,543.1137494,1713.673714,0,1728.78204,1625.357446,787.8519411,216.2808028,1263.991273,411.0152714,133.7188795,677.2916096,861.2777935,134.5801201,114.9387217,66.36413108,1025.617783,245.0656449,150.8181595,13.13891002,5.205420054,32.97661462,187.9735331,610.1325376,117.5875736,54.1982077,5.585479392,40.58277599,725.9160187,97.74765013,143.7764836,433.4408378,1359.035936,333.859209,0,2844.616104,608.3482224,939.5273554,41.06010119,3513.844584,0,276.6186143,0,0,0,48.53014097,332.8782155,375.8707267,755.4266361,781.7343037,304.1678563,2311.488066,826.8767968,176.0550268,658.7721737,226.3601584,0.610880717,61.62134871,17.49745482,401.9167856,0,0,0,19.02982977,0,1.46352693,17699.43405,109.0640963,0,96.9474363,0,72.16022705,0,0,56.64609947,8.993602172,108.1477752,0,0,2263.328941,0,0.536062998,0,259.011041,1110.132875,146690.045,201908.8409,10396.76402,895.644654,0,0,0,0,0,42752.3828,0,0,77322.46994,1496727.83,200754.0419,8278.846975,58201.69959,18343.9485,260.1199731,2568.832877,32647.08278,0,45976.75493,64.77307925,95788.6758,0,2881288.5,0,7859.865906,7859.865906,0,0,0,0,0,0,27399913.74,0,27399913.74,27407773.61,30289062.11,0,30289062.11
